City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
459,Teguise,ES,29.0605,-13.564,66.2,72,20,4.61,few clouds
460,Iskateley,RU,67.6803,53.1512,27.39,66,100,7.14,overcast clouds
461,Larnaca,CY,34.9167,33.6292,75.2,73,1,6.91,clear sky
462,Yarmouth,US,41.7057,-70.2286,50.0,66,90,3.44,moderate rain
463,Quanzhou,CN,24.9139,118.5858,71.6,94,90,6.71,light rain
464,Sitka,US,57.0531,-135.33,44.6,93,90,5.75,light rain
465,San Carlos,VE,9.6612,-68.5827,73.02,90,100,1.32,overcast clouds
466,Pedasi,PA,7.5333,-80.0333,79.27,72,69,13.47,broken clouds
467,Shishou,CN,29.7226,112.419,74.86,44,95,10.4,overcast clouds
468,Matadi,CD,-5.8167,13.45,80.92,84,100,1.92,overcast clouds
469,Agadir,MA,30.4202,-9.5982,64.4,88,75,3.44,broken clouds
470,Kiama,AU,-34.6833,150.8667,64.99,73,93,5.01,overcast clouds
471,Sundsvall,SE,62.3913,17.3063,41.0,45,20,11.5,few clouds
472,Omboue,GA,-1.5746,9.2618,80.55,85,100,5.61,overcast clouds
473,Nanakuli,US,21.3906,-158.1547,75.2,73,40,3.44,light rain
474,Khash,IR,28.2211,61.2158,87.06,11,53,4.56,broken clouds
475,Kamaishi,JP,39.2667,141.8833,64.4,52,75,4.61,broken clouds
476,Turayf,SA,31.6725,38.6637,71.6,37,0,7.43,clear sky
477,Axim,GH,4.8699,-2.2405,83.91,77,100,5.84,overcast clouds
478,Paraiso,CR,9.8383,-83.8656,68.0,60,0,8.05,clear sky
479,Kavieng,PG,-2.5744,150.7967,82.49,73,75,5.26,light rain
480,Hollabrunn,AT,48.55,16.0833,57.99,54,20,23.02,few clouds
481,Antofagasta,CL,-23.65,-70.4,59.0,67,0,4.61,clear sky
482,Penzance,GB,50.1186,-5.5371,48.2,81,40,14.97,scattered clouds
483,Boguchany,RU,58.3814,97.4531,46.8,60,59,8.59,broken clouds
484,Srednekolymsk,RU,67.45,153.6833,30.92,96,100,2.82,overcast clouds
485,Tsaratanana,MG,-16.7833,47.65,84.04,57,8,9.71,clear sky
486,Byron Bay,AU,-28.65,153.6167,64.4,94,90,5.75,overcast clouds
487,Ullapool,GB,57.8987,-5.1604,44.01,70,96,1.01,overcast clouds
488,Bairiki,KI,1.3292,172.9752,82.4,78,75,4.61,broken clouds
489,Baykit,RU,61.67,96.37,39.36,91,100,5.84,overcast clouds
490,Igurusi,TZ,-8.85,33.85,74.68,69,44,4.92,light rain
491,Khandbari,NP,27.3747,87.2039,93.22,10,8,8.61,clear sky
492,Bay Roberts,CA,47.5999,-53.2648,43.0,94,94,6.82,overcast clouds
493,Te Anau,NZ,-45.4167,167.7167,47.26,94,100,1.72,overcast clouds
494,Nasice,HR,45.4886,18.0878,48.99,91,100,5.19,overcast clouds
495,San Jeronimo,PE,-11.9472,-75.2829,45.77,81,99,1.88,overcast clouds
496,Ramsgate,GB,51.3358,1.4155,50.0,83,100,14.47,overcast clouds
497,Labuhan,ID,-6.8844,112.2051,84.7,64,83,6.31,broken clouds
498,Westport,US,41.1415,-73.3579,53.01,71,1,6.91,clear sky
499,San Cristobal,VE,7.7669,-72.225,64.96,97,97,1.83,overcast clouds
500,Pundaguitan,PH,6.3711,126.1689,83.08,73,77,11.12,broken clouds
501,Broken Hill,AU,-31.95,141.4333,71.6,26,61,12.66,broken clouds
502,Kenai,US,60.5544,-151.2583,37.0,75,1,8.05,clear sky
503,Port Hedland,AU,-20.3167,118.5667,95.0,20,0,11.5,clear sky
504,Sorochinsk,RU,52.4338,53.1583,50.72,49,100,15.75,overcast clouds
505,Lakes Entrance,AU,-37.8811,147.981,57.0,82,9,1.01,clear sky
506,Myskhako,RU,44.6714,37.7433,57.2,72,75,6.71,light rain
507,Waingapu,ID,-9.6567,120.2641,81.73,62,15,5.39,few clouds
508,Okhotsk,RU,59.3833,143.3,32.79,70,95,3.24,overcast clouds
509,Buta,CD,2.7858,24.73,83.19,62,100,4.05,overcast clouds
510,Liberal,US,37.0431,-100.921,53.6,76,1,11.5,clear sky
511,Lumby,CA,50.2498,-118.969,46.0,57,90,2.3,overcast clouds
512,Ixtapa,MX,20.7,-105.2,69.82,78,89,1.43,overcast clouds
513,Plettenberg Bay,ZA,-34.0527,23.3716,66.04,69,54,4.45,broken clouds
514,Gusau,NG,12.1628,6.6614,88.47,45,29,8.59,scattered clouds
515,Caravelas,BR,-17.7125,-39.2481,70.9,86,93,2.8,overcast clouds
516,Otjiwarongo,NA,-20.4637,16.6477,76.21,31,0,9.91,clear sky
517,Koson,UZ,39.0375,65.585,95.0,14,0,6.91,clear sky
518,Lai,TD,9.3952,16.2989,93.4,35,100,2.17,overcast clouds
519,Sawtell,AU,-30.3833,153.1,66.2,72,90,8.05,overcast clouds
520,Qaqortoq,GL,60.7167,-46.0333,35.6,75,100,2.3,overcast clouds
521,Kismayo,SO,-0.3582,42.5454,87.55,62,19,9.8,few clouds
522,Nabire,ID,-3.3667,135.4833,82.54,75,84,1.43,broken clouds
523,Mvuma,ZW,-19.2792,30.5283,77.4,37,31,4.43,scattered clouds
524,Bozhou,CN,33.8772,115.7703,74.16,22,97,11.01,overcast clouds
525,Praia,CV,14.9215,-23.5087,69.8,73,75,13.8,broken clouds
526,Camacha,PT,33.0833,-16.3333,62.6,77,20,6.91,few clouds
527,Guatire,VE,10.4762,-66.5427,75.2,88,40,1.14,scattered clouds
528,Tera,NE,14.0078,0.7531,92.89,35,18,13.4,few clouds
529,Guilin,CN,25.2819,110.2864,68.0,83,90,4.47,overcast clouds
530,Balkhash,KZ,46.844,74.9804,80.6,13,0,4.47,clear sky
531,Mildura,AU,-34.2,142.15,66.2,39,100,3.94,overcast clouds
532,Deputatskiy,RU,69.3,139.9,19.38,86,94,3.24,overcast clouds
533,Mus,TR,39.0,41.75,68.0,42,20,4.61,few clouds
534,Padang,ID,-0.9492,100.3543,86.0,70,20,6.91,light rain
535,Canton,CN,23.1167,113.25,73.0,94,90,6.71,mist
536,Diffa,NE,13.3154,12.6113,100.11,6,6,17.85,clear sky
537,Harbour Breton,CA,47.4833,-55.7983,39.49,95,100,12.53,overcast clouds
538,Huarmey,PE,-10.0681,-78.1522,66.0,91,98,5.37,overcast clouds
539,Linhares,BR,-19.3911,-40.0722,71.76,85,100,2.89,overcast clouds
540,Cartagena Del Chaira,CO,1.3349,-74.8429,69.19,99,100,3.24,overcast clouds
541,Asau,RO,46.4333,26.4,41.0,87,90,5.75,overcast clouds
542,Great Bend,US,38.3645,-98.7648,63.0,94,20,10.36,few clouds
543,Vista Hermosa,MX,19.5167,-99.2167,68.0,42,40,6.91,scattered clouds
544,Kieta,PG,-6.2167,155.6333,80.67,79,100,3.13,overcast clouds
545,Astana,KZ,51.1801,71.446,68.0,37,0,11.18,clear sky
546,Itoman,JP,26.1247,127.6694,75.2,69,75,11.5,broken clouds
547,Camana,PE,-16.6228,-72.7111,65.93,87,98,6.82,overcast clouds
548,Steamboat Springs,US,40.485,-106.8317,37.0,100,90,4.61,light rain
549,Campoverde,PE,-8.4753,-74.8058,69.01,89,100,1.52,overcast clouds
550,Bima,ID,-8.4667,118.7167,84.94,64,100,1.23,overcast clouds
551,Gorontalo,ID,0.5412,123.0595,85.26,69,98,2.46,light rain
552,Soe,ID,-9.8607,124.284,75.16,63,61,3.89,broken clouds
553,Kingsport,US,36.5484,-82.5618,63.0,82,75,2.17,broken clouds
554,Elmshorn,DE,53.75,9.65,53.01,47,100,4.0,overcast clouds
555,Manta,EC,-0.95,-80.7333,73.42,85,100,2.89,overcast clouds
556,Steinkjer,NO,64.193,11.3851,39.99,87,75,4.61,broken clouds
557,La Rioja,ES,42.25,-2.5,55.99,87,75,0.85,broken clouds
558,Aykhal,RU,66.0,111.5,31.1,83,9,14.67,clear sky
559,Biak,ID,-0.9131,122.8766,82.81,67,93,4.41,overcast clouds
560,Airai,TL,-8.9266,125.4092,69.53,58,17,1.61,few clouds
561,Kombissiri,BF,12.0656,-1.3375,89.6,43,49,6.91,scattered clouds
562,Yulara,AU,-25.2406,130.9889,78.8,17,0,11.5,clear sky
563,Saint-Georges,GD,12.0564,-61.7485,80.6,78,20,13.8,few clouds
564,Sumbe,AO,-11.2061,13.8437,80.6,76,40,4.61,scattered clouds
565,Armidale,AU,-30.5167,151.65,54.0,69,7,4.76,clear sky
566,Huntington,US,38.4193,-82.4452,68.0,56,1,4.61,clear sky
567,Salekhard,RU,66.53,66.6019,31.93,97,99,2.53,overcast clouds
568,Slave Lake,CA,55.2834,-114.769,21.2,93,90,4.61,light snow
569,Condado,CU,21.8767,-79.8403,73.4,88,31,8.05,scattered clouds
570,Izumo,JP,35.3667,132.7667,62.6,88,75,10.36,broken clouds
571,Ventspils,LV,57.3894,21.5606,42.8,75,40,6.91,scattered clouds
572,Yuzawa,JP,39.1667,140.5,64.4,94,75,3.44,mist
573,Tura,IN,25.5198,90.2201,100.31,16,12,6.22,few clouds
574,Kulhudhuffushi,MV,6.6221,73.07,84.56,71,55,6.08,broken clouds
575,Sungai Besar,MY,3.6746,100.9867,80.6,89,40,5.61,scattered clouds
576,Verkh-Usugli,RU,52.7,115.1667,31.46,56,100,11.81,overcast clouds
577,Georgiyevka,KZ,43.0369,74.7114,86.0,21,0,6.71,clear sky
578,Mezen,RU,65.8522,44.24,33.91,42,100,7.54,overcast clouds
579,Warrnambool,AU,-38.3833,142.4833,55.22,78,100,2.91,overcast clouds
580,Homer,US,59.6425,-151.5483,41.0,80,1,2.64,clear sky
581,Jamiltepec,MX,16.2833,-97.8167,72.57,80,0,2.3,clear sky
582,Desna,UA,50.9273,30.7605,53.01,39,0,8.95,clear sky
583,Toba,JP,34.4833,136.85,66.0,79,100,5.99,overcast clouds
584,Murgab,TM,37.4966,61.9714,82.4,42,20,13.8,haze
585,Port-Gentil,GA,-0.7193,8.7815,84.2,84,40,4.61,moderate rain
586,Tilichiki,RU,60.4667,166.1,25.47,88,100,7.27,overcast clouds
587,Helsinki,FI,60.1695,24.9355,43.0,45,40,9.22,scattered clouds
588,Ceres,US,37.5949,-120.9577,57.2,51,1,4.61,clear sky
589,Utrecht,NL,52.0,5.25,48.99,58,4,3.0,clear sky
590,Diego De Almagro,CL,-26.3667,-70.05,51.78,84,0,0.67,clear sky
591,Rumoi,JP,43.9344,141.6428,54.37,51,100,11.5,light rain
592,Paita,PE,-5.0892,-81.1144,69.73,75,100,9.13,overcast clouds
593,Samarai,PG,-10.6167,150.6667,79.86,78,100,14.29,light rain
594,Tigzirt,DZ,36.8886,4.1198,67.75,58,100,1.88,overcast clouds
595,Makueni,KE,-1.8041,37.6203,76.53,59,17,5.93,few clouds
596,Cockburn Town,TC,21.4612,-71.1419,77.63,75,66,19.71,broken clouds
597,Nouadhibou,MR,20.931,-17.0347,66.2,88,0,12.66,clear sky
598,Turukhansk,RU,65.8167,87.9833,33.66,99,100,18.23,snow
599,Paka,MY,4.6374,103.4368,89.6,66,20,6.91,few clouds
600,Mahajanga,MG,-15.7167,46.3167,89.6,51,0,8.05,clear sky
601,Pueblo,US,38.2545,-104.6091,46.4,66,1,24.16,clear sky
602,Zaltan,LY,32.947,11.8665,68.23,71,90,9.73,overcast clouds
603,Huntsville,US,34.7304,-86.5861,69.01,73,90,8.05,overcast clouds
604,Lata,PT,40.1629,-8.3327,63.0,80,100,1.01,overcast clouds
605,Baker City,US,44.7749,-117.8344,37.4,81,1,3.44,clear sky
606,Sorong,ID,-0.8833,131.25,82.42,75,80,1.77,light rain
607,Jibuti,DJ,11.5,42.5,84.2,65,75,3.44,light rain
608,Coahuayana,MX,18.7333,-103.6833,72.05,75,1,2.24,clear sky
609,Visnes,NO,59.3556,5.2242,46.4,53,0,4.61,clear sky
610,Acarau,BR,-2.8856,-40.12,75.36,89,81,8.63,broken clouds
611,Kudahuvadhoo,MV,2.6708,72.8944,83.23,72,70,6.24,broken clouds
612,Nueva Guinea,NI,11.6876,-84.4562,69.51,96,100,3.53,overcast clouds
613,Wajid,SO,3.8093,43.2471,89.96,44,8,8.77,clear sky
614,Parkes,AU,-33.1333,148.1833,57.0,65,100,1.52,overcast clouds
615,San Andres,CO,12.5847,-81.7006,80.6,78,75,9.22,broken clouds
616,Sompeta,IN,18.9333,84.6,92.12,58,16,17.83,few clouds
617,Beibei,CN,29.8256,106.4339,73.0,68,40,6.71,scattered clouds
618,Altay,CN,47.8667,88.1167,59.59,43,100,0.92,overcast clouds
619,Ginda,IN,30.6945,78.4932,83.77,14,5,6.67,clear sky
620,Fort-Shevchenko,KZ,44.5086,50.263,62.87,49,100,7.02,overcast clouds
621,Ninghai,CN,29.2892,121.4247,69.8,73,40,6.71,scattered clouds
622,Akdagmadeni,TR,39.6603,35.8836,67.64,32,56,8.86,broken clouds
623,Malakal,SS,9.5334,31.6605,91.51,39,97,7.94,overcast clouds
624,Tubli,PH,13.9318,124.1478,81.1,66,41,8.28,scattered clouds
625,Ust-Nera,RU,64.5667,143.2,34.5,88,100,1.86,overcast clouds
626,Paragominas,BR,-2.9667,-47.4833,70.84,98,77,1.7,broken clouds
627,Covington,US,39.0837,-84.5086,69.8,52,75,9.22,broken clouds
628,Haines Junction,CA,60.7522,-137.5108,23.0,68,7,1.14,clear sky
629,Tezu,IN,27.9167,96.1667,101.62,14,41,5.88,scattered clouds
630,Vangaindrano,MG,-23.35,47.6,79.03,71,10,3.31,clear sky
631,Puerto Escondido,MX,15.85,-97.0667,80.46,78,2,6.78,clear sky
632,Bandar-E Anzali,IR,37.4727,49.4622,66.2,82,75,8.7,broken clouds
633,Gigmoto,PH,13.7796,124.39,80.98,68,80,7.58,broken clouds
634,George,ZA,-33.963,22.4617,62.6,82,20,2.17,few clouds
635,Onda,ES,39.9667,-0.25,62.01,83,12,2.35,few clouds
636,Enumclaw,US,47.2043,-121.9915,46.99,89,55,3.96,broken clouds
637,Luoyang,CN,34.6836,112.4536,75.24,21,7,17.58,clear sky
638,Boshnyakovo,RU,49.6333,142.1667,40.68,86,100,4.61,moderate rain
639,Krasnyy Kut,RU,50.95,46.9667,44.28,81,100,8.68,overcast clouds
640,Santa Fe,AR,-31.6333,-60.7,57.99,93,0,1.99,clear sky
641,Korla,CN,41.7597,86.1469,76.66,16,2,19.8,clear sky
642,Aswan,EG,24.0934,32.907,90.14,18,0,6.51,clear sky
643,Roebourne,AU,-20.7833,117.1333,91.53,21,0,6.62,clear sky
644,Buchanan,LR,5.8808,-10.0467,73.4,94,75,0.72,broken clouds
645,Ballina,AU,-28.8667,153.5667,64.4,94,90,5.75,overcast clouds
646,Tyukhtet,RU,56.5389,89.3011,49.01,84,100,12.37,light rain
647,Abha,SA,18.2164,42.5053,68.0,49,40,4.61,scattered clouds
648,Conceicao Do Araguaia,BR,-8.2578,-49.2647,73.4,94,0,1.28,clear sky
649,Rudbar,AF,30.15,62.6,98.44,9,94,0.78,overcast clouds
650,Touros,BR,-5.1989,-35.4608,75.2,94,40,3.44,scattered clouds
651,Pauini,BR,-7.7136,-66.9764,70.54,98,100,2.39,overcast clouds
652,Knysna,ZA,-34.0363,23.0471,60.8,88,40,4.61,scattered clouds
653,Arvika,SE,59.6553,12.5852,42.8,52,0,3.44,clear sky
654,Motygino,RU,58.1831,94.7592,43.77,83,100,8.97,overcast clouds
655,Charagua,BO,-19.8,-63.2167,60.33,69,100,2.51,overcast clouds
656,Urumqi,CN,43.801,87.6005,82.4,11,0,4.47,clear sky
657,Qandala,SO,11.472,49.8728,89.62,58,75,8.41,broken clouds
658,Port Blair,IN,11.6667,92.75,87.24,60,22,5.37,few clouds
659,Mon,IN,26.75,95.1,94.55,19,23,5.97,few clouds
660,Dakar,SN,14.6937,-17.4441,68.0,94,0,16.11,clear sky
661,Denpasar,ID,-8.65,115.2167,86.0,62,20,12.66,few clouds
662,Tagcatong,PH,9.0022,125.2569,82.76,73,40,5.55,scattered clouds
663,Swan River,CA,52.1058,-101.2676,26.6,68,100,11.5,snow
664,Baturaja,ID,-4.1333,104.1667,87.94,58,94,4.83,overcast clouds
665,Keti Bandar,PK,24.1447,67.4497,87.35,60,90,15.3,overcast clouds
666,Waihi Beach,NZ,-37.4,175.9333,57.99,77,100,3.0,overcast clouds
667,Portland,US,45.5234,-122.6762,51.8,71,40,6.91,scattered clouds
668,Aklavik,CA,68.2191,-135.0107,21.2,49,1,6.91,clear sky
669,Dennery,LC,13.8996,-60.8879,80.6,74,40,8.05,scattered clouds
670,Xai-Xai,MZ,-25.0519,33.6442,81.82,49,0,3.69,clear sky
671,Den Helder,NL,52.9599,4.7593,50.0,57,2,12.66,clear sky
672,Dehloran,IR,32.6941,47.2679,92.03,15,0,9.66,clear sky
673,Roros,NO,62.5747,11.3842,28.4,69,40,5.75,scattered clouds
674,Kirakira,SB,-10.4544,161.9205,78.44,78,91,7.07,overcast clouds
675,Ladario,BR,-19.0047,-57.6017,60.13,56,5,2.35,clear sky
676,Mbini,GQ,1.574,9.6134,75.2,100,40,14.27,moderate rain
677,Umm Lajj,SA,25.0213,37.2685,82.8,46,0,10.22,clear sky
678,Alta,NO,69.9689,23.2717,30.0,74,75,6.91,light snow
679,Kidal,ML,18.4411,1.4078,96.22,12,16,10.89,few clouds
680,Salalah,OM,17.0151,54.0924,87.8,62,40,11.5,scattered clouds
681,Hvolsvollur,IS,63.7533,-20.2243,41.0,65,3,13.8,haze
682,Chingirlau,KZ,51.095,54.0814,52.41,59,100,12.75,light rain
683,Harnosand,SE,62.6323,17.9379,41.0,45,20,11.5,few clouds
684,Kerouane,GN,9.2667,-9.0167,76.53,75,100,2.62,overcast clouds
685,Policoro,IT,40.2115,16.6726,69.01,68,42,4.0,scattered clouds
686,Komsomolskiy,UZ,40.4272,71.7189,86.0,14,0,4.61,clear sky
687,Bombay,IN,19.0144,72.8479,89.6,66,0,12.66,smoke
688,Isabela,PH,6.7085,121.9711,84.2,74,75,8.05,broken clouds
689,Qeshm,IR,26.9581,56.2719,96.8,40,7,9.22,clear sky
690,Coatesville,US,39.9832,-75.8238,62.6,72,1,6.91,clear sky
691,Tombouctou,ML,20.0,-3.0,91.47,12,11,15.37,few clouds
692,Stromness,GB,58.965,-3.296,42.8,75,20,4.61,few clouds
693,Fujin,CN,47.26,132.0322,62.26,17,100,17.18,overcast clouds
